Type,Value,Type,Value,Type,Value
Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO
Element,18822,Element,23916,Element,680008
,,,,,
,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
20960.0,-8.332364770442581,20960.0,29.718213892690983,20960.0,-6.125965566291221
20970.0,-8.32912452403919,20970.0,29.718960776013688,20970.0,-6.1361685029320165
20980.0,-8.325882522562402,20980.0,29.719705098028236,20980.0,-6.1467258419227315
20990.0,-8.322638681838571,20990.0,29.720446849306594,20990.0,-6.1576323292333415
21000.0,-8.319394391470363,21000.0,29.721185718750924,21000.0,-6.170668763556477
21010.0,-8.316149069398145,21010.0,29.721921684718353,21010.0,-6.1844019730324264
21020.0,-8.312900711416667,21020.0,29.72265509312787,21020.0,-6.196510194236741
21030.0,-8.309649686638629,21030.0,29.7233859384076,21030.0,-6.20843681394369
21040.0,-8.306396364897399,21040.0,29.724114150740025,21040.0,-6.220635555621971
21050.0,-8.303142315372446,21050.0,29.72483935207251,21050.0,-6.23504121676334
21060.0,-8.299887219972021,21060.0,29.725561465975552,21060.0,-6.250061037478664
21070.0,-8.296629365033938,21070.0,29.72628079586227,21070.0,-6.263222823198655
21080.0,-8.29337083602455,21080.0,29.726996907612286,21080.0,-6.278239896006389
21090.0,-8.290111516255408,21090.0,29.72770976976741,21090.0,-6.294003062042211
21100.0,-8.286850859051432,21100.0,29.72841950915941,21100.0,-6.30994116347294
21110.0,-8.283588609938462,21110.0,29.729126216403643,21110.0,-6.326020702005606
21120.0,-8.28032448652619,21120.0,29.729830000085872,21120.0,-6.342162225984212
21130.0,-8.27705813619234,21130.0,29.73053099891179,21130.0,-6.358264172483348
21140.0,-8.273789161931663,21140.0,29.731229366595333,21140.0,-6.374210554795891
21150.0,-8.270517225018857,21150.0,29.731925233876254,21150.0,-6.389883005955705
21160.0,-8.26724204666998,21160.0,29.732618709762033,21160.0,-6.405173739406534
21170.0,-8.263963357931273,21170.0,29.733309896740735,21170.0,-6.419987790044986
21180.0,-8.260680338751575,21180.0,29.733998962022675,21180.0,-6.433090257352575
21190.0,-8.257394022340653,21190.0,29.734685805667294,21190.0,-6.446874290594977
21200.0,-8.254103473250966,21200.0,29.735370613093572,21200.0,-6.459952688347524
21210.0,-8.250808175827295,21210.0,29.736053531792777,21210.0,-6.47229627978489
21220.0,-8.247507752182372,21220.0,29.736734662354444,21220.0,-6.4838461690520015
21230.0,-8.244201779753288,21230.0,29.737414050888763,21230.0,-6.494075137258914
21240.0,-8.240889836862728,21240.0,29.738091763900687,21240.0,-6.502806901142377
21250.0,-8.23757252177965,21250.0,29.73876792311814,21250.0,-6.5119388143448775
21260.0,-8.23424900344835,21260.0,29.73944255758838,21260.0,-6.520096698096065
21270.0,-8.230918934824848,21270.0,29.740115726900367,21270.0,-6.527302051009292
21280.0,-8.2275822315422,21280.0,29.74078734080794,21280.0,-6.533571080953879
21290.0,-8.224240126524442,21290.0,29.74145606940138,21290.0,-6.538538174079337
21300.0,-8.220894360317603,21300.0,29.742121132815132,21300.0,-6.543774688921832
21310.0,-8.217546868663884,21310.0,29.742781755444074,21310.0,-6.550460658154913
21320.0,-8.214198377541303,21320.0,29.743437407624473,21320.0,-6.557807585404136
21330.0,-8.210848748115971,21330.0,29.744088080362577,21330.0,-6.565273653539974
21340.0,-8.20749941312648,21340.0,29.74473322244112,21340.0,-6.573996823729944
21350.0,-8.204151337137892,21350.0,29.745372447371473,21350.0,-6.584073976473118
21360.0,-8.200805511545433,21360.0,29.746005387329618,21360.0,-6.59559912763752
21370.0,-8.19746281982525,21370.0,29.746631722409912,21370.0,-6.608653248121482
21380.0,-8.194124024961965,21380.0,29.747251179625827,21380.0,-6.62330168438959
21390.0,-8.190789871702265,21390.0,29.74786351097653,21390.0,-6.639595203823355
21400.0,-8.187461075327569,21400.0,29.748468496893867,21400.0,-6.657572242629645
21410.0,-8.184138291900874,21410.0,29.749065950032147,21410.0,-6.677259756489173
21420.0,-8.180822176066536,21420.0,29.749655701783972,21420.0,-6.698674535581972
21430.0,-8.177513344215091,21430.0,29.750237608808625,21430.0,-6.721824798005643
21440.0,-8.17421232197847,21440.0,29.75081155990069,21440.0,-6.746710833470028
21450.0,-8.170919591748968,21450.0,29.751377463133334,21450.0,-6.773325851845282
21460.0,-8.167635653014711,21460.0,29.7519352339618,21460.0,-6.801657306986735
21470.0,-8.164361006017746,21470.0,29.75248479907274,21470.0,-6.831687419957854
21480.0,-8.161096124188632,21480.0,29.75302609940081,21480.0,-6.863393706310655
21490.0,-8.157841467534926,21490.0,29.753559085797704,21490.0,-6.896750091248998
21500.0,-8.15459743506759,21500.0,29.75408372648363,21500.0,-6.93172755427027
21510.0,-8.151364335652353,21510.0,29.754600009976503,21510.0,-6.968294115919009
21520.0,-8.148142470703851,21520.0,29.755107927270522,21520.0,-7.00641498952778
21530.0,-8.144937504794607,21530.0,29.755605179234905,21530.0,-7.052280872951458
21540.0,-8.141746735771344,21540.0,29.756093184532077,21540.0,-7.099096513578558
21550.0,-8.138564268137301,21550.0,29.756574537742967,21550.0,-7.141100951891024
21560.0,-8.135394277212855,21560.0,29.757047562356142,21560.0,-7.184806852985315
21570.0,-8.132238844104949,21570.0,29.757511497254345,21570.0,-7.232446904290029
21580.0,-8.129103164829848,21580.0,29.75796432912028,21580.0,-7.288226467673443
21590.0,-8.12598125917864,21590.0,29.758408701773938,21590.0,-7.342396477715717
21600.0,-8.12287215481943,21600.0,29.75884505282166,21600.0,-7.395618852275602
21610.0,-8.119775338439311,21610.0,29.75927369357263,21610.0,-7.447809397422821
21620.0,-8.116698979648168,21620.0,29.759691357161152,21620.0,-7.508884168974818
21630.0,-8.11363272466527,21630.0,29.760102481031073,21630.0,-7.562694333304288
21640.0,-8.110578417055853,21640.0,29.760506310378698,21640.0,-7.615430242043017
21650.0,-8.10753785667675,21650.0,29.760902179520528,21650.0,-7.669427522215607
21660.0,-8.104511251524206,21660.0,29.76129008979411,21660.0,-7.724495564379268
21670.0,-8.101498776629585,21670.0,29.76167004597194,21670.0,-7.7805425872640575
21680.0,-8.098500588085615,21680.0,29.762042052219385,21680.0,-7.83750966172734
21690.0,-8.095516818304278,21690.0,29.76240611431465,21690.0,-7.895350649675583
21700.0,-8.09254752404499,21700.0,29.762762250522506,21700.0,-7.954025020866343
21710.0,-8.089592696763287,21710.0,29.763110487487975,21710.0,-8.013494393922219
21720.0,-8.086652373747832,21720.0,29.763450838804495,21720.0,-8.073722410211445
21730.0,-8.083726667209522,21730.0,29.763783304033833,21730.0,-8.134674363617899
21740.0,-8.080815720843031,21740.0,29.764107878960772,21740.0,-8.196316617351961
21750.0,-8.077919636622259,21750.0,29.764424567910446,21750.0,-8.258616710747264
21760.0,-8.07503847820039,21760.0,29.764733380738853,21760.0,-8.32154289494291
21770.0,-8.072172293485357,21770.0,29.765034327855297,21770.0,-8.385063950287934
21780.0,-8.06932113098066,21780.0,29.76532741729512,21780.0,-8.449149220544504
21790.0,-8.06648503061034,21790.0,29.76561265714732,21790.0,-8.51376882351537
21800.0,-8.063664003479952,21800.0,29.76589005912883,21800.0,-8.5788936280654
21810.0,-8.060858053320683,21810.0,29.766159633811938,21810.0,-8.644495430223502
21820.0,-8.058067196183815,21820.0,29.766421387488563,21820.0,-8.710547274494695
21830.0,-8.05529145676064,21830.0,29.76667532390925,21830.0,-8.777023310971579
21840.0,-8.052530878873434,21840.0,29.766921442787012,21840.0,-8.843898563287599
21850.0,-8.04978552945362,21850.0,29.76715973993932,21850.0,-8.911148954729429
21860.0,-8.047055450593668,21860.0,29.767390216228655,21860.0,-8.978751198415042
21870.0,-8.044340672650389,21870.0,29.76761287390225,21870.0,-9.046682759682794
21880.0,-8.041641231856973,21880.0,29.76782771363337,21880.0,-9.114921974521545
21890.0,-8.038957161638848,21890.0,29.768034736745225,21890.0,-9.183448035745643
21900.0,-8.036288499811059,21900.0,29.76823394357017,21900.0,-9.252240850262451
21910.0,-8.033635298012454,21910.0,29.768425332107853,21910.0,-9.321281320408984
21920.0,-8.030997593300963,21920.0,29.76860890393714,21920.0,-9.39055142999327
21930.0,-8.02837538536443,21930.0,29.76878466788864,21930.0,-9.460033944848304
21940.0,-8.025768635841525,21940.0,29.76895263900774,21940.0,-9.529711767219172
21950.0,-8.023177340196233,21950.0,29.769112824870387,21950.0,-9.599568310985212
21960.0,-8.020601520043,21960.0,29.769265229152918,21960.0,-9.669588022447142
21970.0,-8.018041194257284,21970.0,29.76940985704537,21970.0,-9.73975580952763
21980.0,-8.01549640436277,21980.0,29.769546709649713,21980.0,-9.810057113906419
21990.0,-8.01296717888958,21990.0,29.76967579101072,21990.0,-9.88047808716018
22000.0,-8.010460084917618,22000.0,29.769794535262765,22000.0,-9.96179783770237
22010.0,-8.00797313536489,22010.0,29.769903842762965,22010.0,-10.045600092124404
22020.0,-8.005504258136037,22020.0,29.770004547539298,22020.0,-10.128580182601869
22030.0,-8.003053468515732,22030.0,29.770096661300578,22030.0,-10.211322436656175
22040.0,-8.000620524894664,22040.0,29.770180299886118,22040.0,-10.29360234392113
22050.0,-7.998201148795851,22050.0,29.770257156733415,22050.0,-10.368848829107172
22060.0,-7.99580272673157,22060.0,29.770324345510456,22060.0,-10.451356088427971
22070.0,-7.993422131897152,22070.0,29.770383148557052,22070.0,-10.533285412217571
22080.0,-7.991053169968928,22080.0,29.770436025947973,22080.0,-10.604613000442248
22090.0,-7.98869749260032,22090.0,29.770482263639376,22090.0,-10.673022902730937
22100.0,-7.986357026311303,22100.0,29.770521101665576,22100.0,-10.741883398990518
22110.0,-7.98403188151069,22110.0,29.770552513332717,22110.0,-10.810951493083122
22120.0,-7.981722142859543,22120.0,29.770576481665,22120.0,-10.880135293021697
22130.0,-7.979427861530735,22130.0,29.77059299821749,22130.0,-10.949393845525382
22140.0,-7.977149053617119,22140.0,29.77060206268193,22140.0,-11.018705011040286
22150.0,-7.974885758352525,22150.0,29.770603671424592,22150.0,-11.088054158705681
22160.0,-7.972638021230983,22160.0,29.770597822478393,22160.0,-11.15743019624393
22170.0,-7.970405848516734,22170.0,29.770584523787754,22170.0,-11.22682303713727
22180.0,-7.968189247185592,22180.0,29.770563783423842,22180.0,-11.296222559358638
22190.0,-7.965988247977822,22190.0,29.770535605807456,22190.0,-11.365619000091987
22200.0,-7.9638029013524365,22200.0,29.77049999292472,22200.0,-11.435003112955794
22210.0,-7.9616332712080595,22210.0,29.770456945203026,22210.0,-11.504366737547896
22220.0,-7.959479373822975,22220.0,29.770406472861964,22220.0,-11.573702962555982
22230.0,-7.957341214968901,22230.0,29.770348586809288,22230.0,-11.64300535561626
22240.0,-7.955224820557672,22240.0,29.770280926843643,22240.0,-11.722722974413987
22250.0,-7.9531243529525915,22250.0,29.770205916944082,22250.0,-11.797948194755007
22260.0,-7.951043296293482,22260.0,29.77012221445307,22260.0,-11.876536799253357
22270.0,-7.948973253086827,22270.0,29.77003313582829,22270.0,-11.944201885446875
22280.0,-7.946918924146336,22280.0,29.769936808256556,22280.0,-12.012351818678335
22290.0,-7.944880383783976,22290.0,29.769833224733507,22290.0,-12.080635198177417
22300.0,-7.94285766958734,22300.0,29.769722394574067,22300.0,-12.148934004804804
22310.0,-7.940850811679749,22310.0,29.769604331013838,22310.0,-12.217202548662772
22320.0,-7.938859805735141,22320.0,29.769479055837994,22320.0,-12.285420281136913
22330.0,-7.93688466919002,22330.0,29.769346587008933,22330.0,-12.353575984159386
22340.0,-7.934925481489088,22340.0,29.769206933781533,22340.0,-12.421662349791001
22350.0,-7.932982310081767,22350.0,29.769060111244997,22350.0,-12.48967377176566
22360.0,-7.93105518875181,22360.0,29.76890614238611,22360.0,-12.557605330038982
22370.0,-7.92914418798996,22370.0,29.76874504358004,22370.0,-12.625452822450853
22380.0,-7.927249356048458,22380.0,29.768576837254596,22380.0,-12.693212568713689
22390.0,-7.925370709719481,22390.0,29.768401551956785,22390.0,-12.760880536172088
22400.0,-7.923508260459172,22400.0,29.76821921661166,22400.0,-12.828452447954286
22410.0,-7.921662075762301,22410.0,29.768029849181524,22410.0,-12.89592447603453
22420.0,-7.9198322391122415,22420.0,29.76783346669303,22420.0,-12.963293921883855
22430.0,-7.918018771130404,22430.0,29.76763009978388,22430.0,-13.030558355205342
22440.0,-7.916221637495577,22440.0,29.767419788797255,22440.0,-13.097714388151122
22450.0,-7.914440825572323,22450.0,29.767202568739947,22450.0,-13.164758475664778
22460.0,-7.9126779568885315,22460.0,29.76697782141868,22460.0,-13.234871909279363
22470.0,-7.910932904571917,22470.0,29.766745726758593,22470.0,-13.30495714690063
22480.0,-7.909204227799136,22480.0,29.76650688054706,22480.0,-13.374394003789778
22490.0,-7.907497322793509,22490.0,29.76625924336658,22490.0,-13.450678731453648
22500.0,-7.905802399524346,22500.0,29.766006748464537,22500.0,-13.515962894166291
22510.0,-7.904123845584304,22510.0,29.765747619065447,22510.0,-13.581595671458063
22520.0,-7.90246177110802,22520.0,29.76548185505471,22520.0,-13.647272681039139
22530.0,-7.900816231988215,22530.0,29.765209479321314,22530.0,-13.712895727336674
22540.0,-7.899187280000346,22540.0,29.764930517679968,22540.0,-13.778428532456783
22550.0,-7.8975749986312,22550.0,29.764644991711574,22550.0,-13.8438561502048
22560.0,-7.895979454467123,22560.0,29.764352928623396,22560.0,-13.90917172216325
22570.0,-7.894400650885202,22570.0,29.76405436844818,22570.0,-13.974371108492553
22580.0,-7.892838592961987,22580.0,29.763749349563124,22580.0,-14.039450814868049
22590.0,-7.891293335459261,22590.0,29.763437901041538,22590.0,-14.10440850362091
22600.0,-7.8897649603361435,22600.0,29.763120048836832,22600.0,-14.169243315655132
22610.0,-7.888253511453353,22610.0,29.7627958282557,22610.0,-14.233955108330148
22620.0,-7.886758985072775,22620.0,29.762465283571693,22620.0,-14.298543126276746
22630.0,-7.885281364394946,22630.0,29.7621284599099,22630.0,-14.363006131719603
22640.0,-7.883822072981127,22640.0,29.76178481144711,22640.0,-14.430267749129957
22650.0,-7.882384756316785,22650.0,29.761433014087395,22650.0,-14.504122991525854
22660.0,-7.880960306572156,22660.0,29.761076844122556,22660.0,-14.567250790833725
22670.0,-7.879552942721708,22670.0,29.760714591344,22670.0,-14.630680447227897
22680.0,-7.87816267162836,22680.0,29.76034628507531,22680.0,-14.69412851646204
22690.0,-7.876789490334044,22690.0,29.75997196173234,22690.0,-14.757503166374262
22700.0,-7.875433415288441,22700.0,29.7595916543906,22700.0,-14.820771361166997
22707.919726,-7.8743716936933055,22707.919726,29.759286197951102,22707.919726,-14.870981527412326
22710.0,-7.874095962410453,22710.0,29.759204782094546,22710.0,-14.88697374232303
22720.0,-7.872777066263552,22720.0,29.75881151155177,22720.0,-14.953198512499345
22730.0,-7.871473879963606,22730.0,29.758413046174958,22730.0,-15.01568865486645
22740.0,-7.87018809431101,22740.0,29.75800872985262,22740.0,-15.078215194926099
22750.0,-7.868919773023689,22750.0,29.75759858620764,22750.0,-15.140671607912465
22760.0,-7.8676689609877775,22760.0,29.757182646308543,22760.0,-15.203023213858518
22770.0,-7.866435688656428,22770.0,29.756760945234355,22770.0,-15.265257440234025
22780.0,-7.865219987590223,22780.0,29.756333518692784,22780.0,-15.327368995533037
22790.0,-7.864021893446426,22790.0,29.755900402692458,22790.0,-15.389355199589986
22800.0,-7.86284143536424,22800.0,29.75546163558869,22800.0,-15.451214365959121
22810.0,-7.86167863833066,22810.0,29.755017257244347,22810.0,-15.512945173581285
22820.0,-7.860533537898694,22820.0,29.754567306096774,22820.0,-15.574546652884157
22830.0,-7.859406169859468,22830.0,29.754111821201437,22830.0,-15.636018256535946
22840.0,-7.858296559367324,22840.0,29.75365084404255,22840.0,-15.697359698903236
22850.0,-7.8572047216670455,22850.0,29.75318441784257,22850.0,-15.7585708405984
22860.0,-7.856130660698902,22860.0,29.752712587428142,22860.0,-15.819651768480236
22870.0,-7.8550743684504045,22870.0,29.75223539867496,22870.0,-15.88060321791956
22880.0,-7.8540358434509745,22880.0,29.751752893956247,22880.0,-15.941427145885603
22890.0,-7.853015108327662,22890.0,29.75126511120486,22890.0,-16.00212639750231
22900.0,-7.852012223936662,22900.0,29.750772085019854,22900.0,-16.06270324262776
22910.0,-7.851027283853245,22910.0,29.750273848230965,22910.0,-16.12315793143445
22920.0,-7.850060394899325,22920.0,29.749770431980586,22920.0,-16.18348834859646
22930.0,-7.849111659645034,22930.0,29.749261868191255,22930.0,-16.243691923208374
22940.0,-7.848181165134067,22940.0,29.748748191234352,22940.0,-16.303767784895637
22950.0,-7.847268972584531,22950.0,29.748229439642458,22950.0,-16.36371651036551
22960.0,-7.846375117811118,22960.0,29.747705655696304,22960.0,-16.423539016639335
22970.0,-7.84549960951206,22970.0,29.7471768857062,22970.0,-16.483235554576595
22980.0,-7.844642438954178,22980.0,29.74664317799629,22980.0,-16.542805280655713
22990.0,-7.843803595045463,22990.0,29.74610458016592,22990.0,-16.602246550516945
23000.0,-7.842983066034721,23000.0,29.74556113897153,23000.0,-16.66155721207741
23010.0,-7.842180844548507,23010.0,29.745012899294892,23010.0,-16.72073515054406
23020.0,-7.841396930714117,23020.0,29.74445990345415,23020.0,-16.779779159732797
23030.0,-7.8406313342666,23030.0,29.743902190827598,23030.0,-16.838688860379378
23040.0,-7.83988406542033,23040.0,29.743339799739072,23040.0,-16.89746429926752
23050.0,-7.839155138692183,23050.0,29.742772766810727,23050.0,-16.95610572379484
23060.0,-7.838448974009099,23060.0,29.742199306023668,23060.0,-17.02298086799944
23070.0,-7.837760547657872,23070.0,29.741621744071896,23070.0,-17.0840416251822
23080.0,-7.837089139689657,23080.0,29.74104036658319,23080.0,-17.1416437202817
23090.0,-7.836436336090493,23090.0,29.740454519115836,23090.0,-17.1993468730518
23100.0,-7.8358021436875145,23100.0,29.739864228445917,23100.0,-17.25700345388784
